Unnamed: 0,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
85,2019/05/02 02:00:00,2019-05-02T01:00:00,"{'bid': 1277.04, 'ask': 1277.34, 'lastTraded': None}","{'bid': 1273.59, 'ask': 1273.89, 'lastTraded': None}","{'bid': 1277.04, 'ask': 1277.34, 'lastTraded': None}","{'bid': 1273.38, 'ask': 1273.68, 'lastTraded': None}",10245
86,2019/05/02 04:00:00,2019-05-02T03:00:00,"{'bid': 1273.58, 'ask': 1273.88, 'lastTraded': None}","{'bid': 1274.51, 'ask': 1274.81, 'lastTraded': None}","{'bid': 1274.8, 'ask': 1275.1, 'lastTraded': None}","{'bid': 1272.61, 'ask': 1272.91, 'lastTraded': None}",8037
87,2019/05/02 06:00:00,2019-05-02T05:00:00,"{'bid': 1274.5, 'ask': 1274.8, 'lastTraded': None}","{'bid': 1271.8, 'ask': 1272.1, 'lastTraded': None}","{'bid': 1274.65, 'ask': 1274.95, 'lastTraded': None}","{'bid': 1271.2, 'ask': 1271.5, 'lastTraded': None}",11443
88,2019/05/02 08:00:00,2019-05-02T07:00:00,"{'bid': 1271.81, 'ask': 1272.11, 'lastTraded': None}","{'bid': 1270.65, 'ask': 1270.95, 'lastTraded': None}","{'bid': 1272.63, 'ask': 1272.93, 'lastTraded': None}","{'bid': 1270.19, 'ask': 1270.49, 'lastTraded': None}",17404
89,2019/05/02 10:00:00,2019-05-02T09:00:00,"{'bid': 1270.74, 'ask': 1271.04, 'lastTraded': None}","{'bid': 1270.95, 'ask': 1271.25, 'lastTraded': None}","{'bid': 1271.89, 'ask': 1272.19, 'lastTraded': None}","{'bid': 1270.22, 'ask': 1270.52, 'lastTraded': None}",11693
90,2019/05/02 12:00:00,2019-05-02T11:00:00,"{'bid': 1270.94, 'ask': 1271.24, 'lastTraded': None}","{'bid': 1269.27, 'ask': 1269.57, 'lastTraded': None}","{'bid': 1272.93, 'ask': 1273.23, 'lastTraded': None}","{'bid': 1268.66, 'ask': 1268.96, 'lastTraded': None}",23767
91,2019/05/02 14:00:00,2019-05-02T13:00:00,"{'bid': 1269.25, 'ask': 1269.55, 'lastTraded': None}","{'bid': 1269.38, 'ask': 1269.68, 'lastTraded': None}","{'bid': 1270.28, 'ask': 1270.64, 'lastTraded': None}","{'bid': 1266.18, 'ask': 1266.48, 'lastTraded': None}",31172
92,2019/05/02 16:00:00,2019-05-02T15:00:00,"{'bid': 1269.44, 'ask': 1269.74, 'lastTraded': None}","{'bid': 1270.27, 'ask': 1270.57, 'lastTraded': None}","{'bid': 1272.1, 'ask': 1272.4, 'lastTraded': None}","{'bid': 1267.8, 'ask': 1268.1, 'lastTraded': None}",22287
93,2019/05/02 18:00:00,2019-05-02T17:00:00,"{'bid': 1270.29, 'ask': 1270.59, 'lastTraded': None}","{'bid': 1271.12, 'ask': 1271.42, 'lastTraded': None}","{'bid': 1272.04, 'ask': 1272.34, 'lastTraded': None}","{'bid': 1270.1, 'ask': 1270.4, 'lastTraded': None}",12748
94,2019/05/02 20:00:00,2019-05-02T19:00:00,"{'bid': 1271.13, 'ask': 1271.43, 'lastTraded': None}","{'bid': 1270.25, 'ask': 1270.75, 'lastTraded': None}","{'bid': 1271.75, 'ask': 1272.05, 'lastTraded': None}","{'bid': 1270.24, 'ask': 1270.7, 'lastTraded': None}",7630
95,2019/05/02 22:00:00,2019-05-02T21:00:00,"{'bid': 1270.62, 'ask': 1270.92, 'lastTraded': None}","{'bid': 1270.63, 'ask': 1270.93, 'lastTraded': None}","{'bid': 1270.77, 'ask': 1271.07, 'lastTraded': None}","{'bid': 1270.41, 'ask': 1270.71, 'lastTraded': None}",1122
96,2019/05/03 00:00:00,2019-05-02T23:00:00,"{'bid': 1270.61, 'ask': 1270.91, 'lastTraded': None}","{'bid': 1271.81, 'ask': 1272.11, 'lastTraded': None}","{'bid': 1271.9, 'ask': 1272.2, 'lastTraded': None}","{'bid': 1270.25, 'ask': 1270.55, 'lastTraded': None}",5560
97,2019/05/03 02:00:00,2019-05-03T01:00:00,"{'bid': 1271.78, 'ask': 1272.08, 'lastTraded': None}","{'bid': 1271.1, 'ask': 1271.4, 'lastTraded': None}","{'bid': 1271.89, 'ask': 1272.19, 'lastTraded': None}","{'bid': 1270.39, 'ask': 1270.69, 'lastTraded': None}",6934
98,2019/05/03 04:00:00,2019-05-03T03:00:00,"{'bid': 1271.14, 'ask': 1271.44, 'lastTraded': None}","{'bid': 1271.76, 'ask': 1272.06, 'lastTraded': None}","{'bid': 1272.73, 'ask': 1273.03, 'lastTraded': None}","{'bid': 1271.09, 'ask': 1271.39, 'lastTraded': None}",5090
99,2019/05/03 06:00:00,2019-05-03T05:00:00,"{'bid': 1271.77, 'ask': 1272.07, 'lastTraded': None}","{'bid': 1271.12, 'ask': 1271.42, 'lastTraded': None}","{'bid': 1272.62, 'ask': 1272.92, 'lastTraded': None}","{'bid': 1270.62, 'ask': 1270.92, 'lastTraded': None}",8822
100,2019/05/03 08:00:00,2019-05-03T07:00:00,"{'bid': 1271.15, 'ask': 1271.45, 'lastTraded': None}","{'bid': 1270.21, 'ask': 1270.51, 'lastTraded': None}","{'bid': 1272.13, 'ask': 1272.43, 'lastTraded': None}","{'bid': 1269.12, 'ask': 1269.42, 'lastTraded': None}",14907
101,2019/05/03 10:00:00,2019-05-03T09:00:00,"{'bid': 1270.18, 'ask': 1270.48, 'lastTraded': None}","{'bid': 1270.05, 'ask': 1270.35, 'lastTraded': None}","{'bid': 1271.08, 'ask': 1271.38, 'lastTraded': None}","{'bid': 1269.45, 'ask': 1269.75, 'lastTraded': None}",10420
102,2019/05/03 12:00:00,2019-05-03T11:00:00,"{'bid': 1270.04, 'ask': 1270.34, 'lastTraded': None}","{'bid': 1275.82, 'ask': 1276.12, 'lastTraded': None}","{'bid': 1276.07, 'ask': 1276.37, 'lastTraded': None}","{'bid': 1268.29, 'ask': 1268.79, 'lastTraded': None}",24479
103,2019/05/03 14:00:00,2019-05-03T13:00:00,"{'bid': 1275.85, 'ask': 1276.15, 'lastTraded': None}","{'bid': 1280.52, 'ask': 1280.82, 'lastTraded': None}","{'bid': 1282.09, 'ask': 1282.39, 'lastTraded': None}","{'bid': 1275.27, 'ask': 1275.57, 'lastTraded': None}",37526
104,2019/05/03 16:00:00,2019-05-03T15:00:00,"{'bid': 1280.51, 'ask': 1280.81, 'lastTraded': None}","{'bid': 1280.96, 'ask': 1281.26, 'lastTraded': None}","{'bid': 1282.48, 'ask': 1282.78, 'lastTraded': None}","{'bid': 1278.79, 'ask': 1279.21, 'lastTraded': None}",21417
105,2019/05/03 18:00:00,2019-05-03T17:00:00,"{'bid': 1280.98, 'ask': 1281.28, 'lastTraded': None}","{'bid': 1279.1, 'ask': 1279.4, 'lastTraded': None}","{'bid': 1281.11, 'ask': 1281.41, 'lastTraded': None}","{'bid': 1279.04, 'ask': 1279.34, 'lastTraded': None}",12565
106,2019/05/03 20:00:00,2019-05-03T19:00:00,"{'bid': 1279.11, 'ask': 1279.41, 'lastTraded': None}","{'bid': 1278.37, 'ask': 1279.42, 'lastTraded': None}","{'bid': 1279.79, 'ask': 1280.09, 'lastTraded': None}","{'bid': 1277.92, 'ask': 1278.22, 'lastTraded': None}",8579
107,2019/05/05 22:00:00,2019-05-05T21:00:00,"{'bid': 1281.68, 'ask': 1282.18, 'lastTraded': None}","{'bid': 1283.14, 'ask': 1283.44, 'lastTraded': None}","{'bid': 1285.72, 'ask': 1286.09, 'lastTraded': None}","{'bid': 1280.69, 'ask': 1281.12, 'lastTraded': None}",9774
108,2019/05/06 00:00:00,2019-05-05T23:00:00,"{'bid': 1283.11, 'ask': 1283.41, 'lastTraded': None}","{'bid': 1284.09, 'ask': 1284.39, 'lastTraded': None}","{'bid': 1285.13, 'ask': 1285.43, 'lastTraded': None}","{'bid': 1281.52, 'ask': 1281.91, 'lastTraded': None}",19544
109,2019/05/06 02:00:00,2019-05-06T01:00:00,"{'bid': 1284.1, 'ask': 1284.4, 'lastTraded': None}","{'bid': 1282.5, 'ask': 1282.8, 'lastTraded': None}","{'bid': 1284.12, 'ask': 1284.46, 'lastTraded': None}","{'bid': 1281.52, 'ask': 1281.84, 'lastTraded': None}",19919
110,2019/05/06 04:00:00,2019-05-06T03:00:00,"{'bid': 1282.51, 'ask': 1282.81, 'lastTraded': None}","{'bid': 1282.3, 'ask': 1282.6, 'lastTraded': None}","{'bid': 1283.73, 'ask': 1284.03, 'lastTraded': None}","{'bid': 1282.17, 'ask': 1282.47, 'lastTraded': None}",8879
111,2019/05/06 06:00:00,2019-05-06T05:00:00,"{'bid': 1282.28, 'ask': 1282.58, 'lastTraded': None}","{'bid': 1282.22, 'ask': 1282.52, 'lastTraded': None}","{'bid': 1282.91, 'ask': 1283.21, 'lastTraded': None}","{'bid': 1281.14, 'ask': 1281.44, 'lastTraded': None}",12134
112,2019/05/06 08:00:00,2019-05-06T07:00:00,"{'bid': 1282.21, 'ask': 1282.51, 'lastTraded': None}","{'bid': 1282.3, 'ask': 1282.6, 'lastTraded': None}","{'bid': 1283.86, 'ask': 1284.16, 'lastTraded': None}","{'bid': 1280.83, 'ask': 1281.13, 'lastTraded': None}",16359
113,2019/05/06 10:00:00,2019-05-06T09:00:00,"{'bid': 1282.28, 'ask': 1282.58, 'lastTraded': None}","{'bid': 1281.77, 'ask': 1282.07, 'lastTraded': None}","{'bid': 1282.58, 'ask': 1282.88, 'lastTraded': None}","{'bid': 1280.98, 'ask': 1281.28, 'lastTraded': None}",10916
114,2019/05/06 12:00:00,2019-05-06T11:00:00,"{'bid': 1281.76, 'ask': 1282.06, 'lastTraded': None}","{'bid': 1277.75, 'ask': 1278.05, 'lastTraded': None}","{'bid': 1282.0, 'ask': 1282.3, 'lastTraded': None}","{'bid': 1277.3, 'ask': 1277.6, 'lastTraded': None}",20526
115,2019/05/06 14:00:00,2019-05-06T13:00:00,"{'bid': 1277.73, 'ask': 1278.03, 'lastTraded': None}","{'bid': 1279.51, 'ask': 1279.81, 'lastTraded': None}","{'bid': 1279.63, 'ask': 1279.93, 'lastTraded': None}","{'bid': 1276.94, 'ask': 1277.24, 'lastTraded': None}",23912
116,2019/05/06 16:00:00,2019-05-06T15:00:00,"{'bid': 1279.44, 'ask': 1279.74, 'lastTraded': None}","{'bid': 1281.61, 'ask': 1281.91, 'lastTraded': None}","{'bid': 1281.77, 'ask': 1282.07, 'lastTraded': None}","{'bid': 1278.07, 'ask': 1278.37, 'lastTraded': None}",16193
117,2019/05/06 18:00:00,2019-05-06T17:00:00,"{'bid': 1281.62, 'ask': 1281.92, 'lastTraded': None}","{'bid': 1281.15, 'ask': 1281.45, 'lastTraded': None}","{'bid': 1282.91, 'ask': 1283.21, 'lastTraded': None}","{'bid': 1280.79, 'ask': 1281.09, 'lastTraded': None}",11882
118,2019/05/06 20:00:00,2019-05-06T19:00:00,"{'bid': 1281.14, 'ask': 1281.44, 'lastTraded': None}","{'bid': 1280.61, 'ask': 1281.5, 'lastTraded': None}","{'bid': 1281.65, 'ask': 1281.95, 'lastTraded': None}","{'bid': 1279.91, 'ask': 1280.21, 'lastTraded': None}",7411
119,2019/05/06 22:00:00,2019-05-06T21:00:00,"{'bid': 1281.28, 'ask': 1281.58, 'lastTraded': None}","{'bid': 1281.38, 'ask': 1281.68, 'lastTraded': None}","{'bid': 1281.72, 'ask': 1282.02, 'lastTraded': None}","{'bid': 1281.2, 'ask': 1281.5, 'lastTraded': None}",1727
120,2019/05/07 00:00:00,2019-05-06T23:00:00,"{'bid': 1281.4, 'ask': 1281.7, 'lastTraded': None}","{'bid': 1282.87, 'ask': 1283.17, 'lastTraded': None}","{'bid': 1283.23, 'ask': 1283.53, 'lastTraded': None}","{'bid': 1281.35, 'ask': 1281.65, 'lastTraded': None}",9406
121,2019/05/07 02:00:00,2019-05-07T01:00:00,"{'bid': 1282.86, 'ask': 1283.16, 'lastTraded': None}","{'bid': 1282.75, 'ask': 1283.05, 'lastTraded': None}","{'bid': 1283.02, 'ask': 1283.32, 'lastTraded': None}","{'bid': 1281.37, 'ask': 1281.67, 'lastTraded': None}",11518
122,2019/05/07 04:00:00,2019-05-07T03:00:00,"{'bid': 1282.74, 'ask': 1283.04, 'lastTraded': None}","{'bid': 1282.65, 'ask': 1282.95, 'lastTraded': None}","{'bid': 1283.62, 'ask': 1283.92, 'lastTraded': None}","{'bid': 1282.39, 'ask': 1282.69, 'lastTraded': None}",8261
123,2019/05/07 06:00:00,2019-05-07T05:00:00,"{'bid': 1282.66, 'ask': 1282.96, 'lastTraded': None}","{'bid': 1281.89, 'ask': 1282.19, 'lastTraded': None}","{'bid': 1283.19, 'ask': 1283.49, 'lastTraded': None}","{'bid': 1280.59, 'ask': 1280.89, 'lastTraded': None}",14384
124,2019/05/07 08:00:00,2019-05-07T07:00:00,"{'bid': 1281.84, 'ask': 1282.14, 'lastTraded': None}","{'bid': 1281.91, 'ask': 1282.21, 'lastTraded': None}","{'bid': 1283.59, 'ask': 1283.89, 'lastTraded': None}","{'bid': 1280.92, 'ask': 1281.22, 'lastTraded': None}",16743
125,2019/05/07 10:00:00,2019-05-07T09:00:00,"{'bid': 1281.9, 'ask': 1282.2, 'lastTraded': None}","{'bid': 1281.16, 'ask': 1281.46, 'lastTraded': None}","{'bid': 1282.14, 'ask': 1282.44, 'lastTraded': None}","{'bid': 1280.81, 'ask': 1281.11, 'lastTraded': None}",10907
126,2019/05/07 12:00:00,2019-05-07T11:00:00,"{'bid': 1281.18, 'ask': 1281.48, 'lastTraded': None}","{'bid': 1279.35, 'ask': 1279.65, 'lastTraded': None}","{'bid': 1281.3, 'ask': 1281.6, 'lastTraded': None}","{'bid': 1278.06, 'ask': 1278.36, 'lastTraded': None}",18537
127,2019/05/07 14:00:00,2019-05-07T13:00:00,"{'bid': 1279.36, 'ask': 1279.66, 'lastTraded': None}","{'bid': 1284.17, 'ask': 1284.47, 'lastTraded': None}","{'bid': 1284.4, 'ask': 1284.7, 'lastTraded': None}","{'bid': 1278.86, 'ask': 1279.16, 'lastTraded': None}",29907
128,2019/05/07 16:00:00,2019-05-07T15:00:00,"{'bid': 1284.18, 'ask': 1284.48, 'lastTraded': None}","{'bid': 1284.11, 'ask': 1284.41, 'lastTraded': None}","{'bid': 1284.89, 'ask': 1285.19, 'lastTraded': None}","{'bid': 1283.12, 'ask': 1283.42, 'lastTraded': None}",21136
129,2019/05/07 18:00:00,2019-05-07T17:00:00,"{'bid': 1284.13, 'ask': 1284.43, 'lastTraded': None}","{'bid': 1285.02, 'ask': 1285.32, 'lastTraded': None}","{'bid': 1285.99, 'ask': 1286.29, 'lastTraded': None}","{'bid': 1283.45, 'ask': 1283.75, 'lastTraded': None}",17475
130,2019/05/07 20:00:00,2019-05-07T19:00:00,"{'bid': 1285.05, 'ask': 1285.35, 'lastTraded': None}","{'bid': 1284.39, 'ask': 1284.89, 'lastTraded': None}","{'bid': 1285.43, 'ask': 1285.73, 'lastTraded': None}","{'bid': 1284.0, 'ask': 1284.39, 'lastTraded': None}",9855
131,2019/05/07 22:00:00,2019-05-07T21:00:00,"{'bid': 1284.05, 'ask': 1284.55, 'lastTraded': None}","{'bid': 1284.47, 'ask': 1284.77, 'lastTraded': None}","{'bid': 1284.62, 'ask': 1285.01, 'lastTraded': None}","{'bid': 1283.61, 'ask': 1284.0, 'lastTraded': None}",2240
132,2019/05/08 00:00:00,2019-05-07T23:00:00,"{'bid': 1284.46, 'ask': 1284.76, 'lastTraded': None}","{'bid': 1286.13, 'ask': 1286.43, 'lastTraded': None}","{'bid': 1286.39, 'ask': 1286.69, 'lastTraded': None}","{'bid': 1284.15, 'ask': 1284.45, 'lastTraded': None}",7006
133,2019/05/08 02:00:00,2019-05-08T01:00:00,"{'bid': 1286.12, 'ask': 1286.42, 'lastTraded': None}","{'bid': 1285.74, 'ask': 1286.04, 'lastTraded': None}","{'bid': 1287.15, 'ask': 1287.45, 'lastTraded': None}","{'bid': 1285.12, 'ask': 1285.42, 'lastTraded': None}",13153
134,2019/05/08 04:00:00,2019-05-08T03:00:00,"{'bid': 1285.73, 'ask': 1286.03, 'lastTraded': None}","{'bid': 1286.95, 'ask': 1287.25, 'lastTraded': None}","{'bid': 1286.99, 'ask': 1287.29, 'lastTraded': None}","{'bid': 1285.15, 'ask': 1285.45, 'lastTraded': None}",8610
135,2019/05/08 06:00:00,2019-05-08T05:00:00,"{'bid': 1286.96, 'ask': 1287.26, 'lastTraded': None}","{'bid': 1287.24, 'ask': 1287.54, 'lastTraded': None}","{'bid': 1287.91, 'ask': 1288.21, 'lastTraded': None}","{'bid': 1286.3, 'ask': 1286.6, 'lastTraded': None}",13203
136,2019/05/08 08:00:00,2019-05-08T07:00:00,"{'bid': 1287.25, 'ask': 1287.55, 'lastTraded': None}","{'bid': 1287.06, 'ask': 1287.36, 'lastTraded': None}","{'bid': 1287.82, 'ask': 1288.12, 'lastTraded': None}","{'bid': 1285.29, 'ask': 1285.59, 'lastTraded': None}",17702
137,2019/05/08 10:00:00,2019-05-08T09:00:00,"{'bid': 1287.08, 'ask': 1287.38, 'lastTraded': None}","{'bid': 1289.81, 'ask': 1290.11, 'lastTraded': None}","{'bid': 1290.2, 'ask': 1290.5, 'lastTraded': None}","{'bid': 1286.96, 'ask': 1287.26, 'lastTraded': None}",18094
138,2019/05/08 12:00:00,2019-05-08T11:00:00,"{'bid': 1289.82, 'ask': 1290.12, 'lastTraded': None}","{'bid': 1289.63, 'ask': 1289.93, 'lastTraded': None}","{'bid': 1291.4, 'ask': 1291.7, 'lastTraded': None}","{'bid': 1288.03, 'ask': 1288.33, 'lastTraded': None}",25673
139,2019/05/08 14:00:00,2019-05-08T13:00:00,"{'bid': 1289.62, 'ask': 1289.92, 'lastTraded': None}","{'bid': 1282.76, 'ask': 1283.06, 'lastTraded': None}","{'bid': 1289.91, 'ask': 1290.21, 'lastTraded': None}","{'bid': 1282.22, 'ask': 1282.52, 'lastTraded': None}",34073
140,2019/05/08 16:00:00,2019-05-08T15:00:00,"{'bid': 1282.77, 'ask': 1283.07, 'lastTraded': None}","{'bid': 1280.09, 'ask': 1280.39, 'lastTraded': None}","{'bid': 1283.35, 'ask': 1283.65, 'lastTraded': None}","{'bid': 1279.86, 'ask': 1280.16, 'lastTraded': None}",24568
141,2019/05/08 18:00:00,2019-05-08T17:00:00,"{'bid': 1280.11, 'ask': 1280.41, 'lastTraded': None}","{'bid': 1280.55, 'ask': 1280.85, 'lastTraded': None}","{'bid': 1281.16, 'ask': 1281.46, 'lastTraded': None}","{'bid': 1279.27, 'ask': 1279.57, 'lastTraded': None}",14234
142,2019/05/08 20:00:00,2019-05-08T19:00:00,"{'bid': 1280.54, 'ask': 1280.84, 'lastTraded': None}","{'bid': 1280.58, 'ask': 1281.08, 'lastTraded': None}","{'bid': 1281.32, 'ask': 1281.62, 'lastTraded': None}","{'bid': 1280.17, 'ask': 1280.47, 'lastTraded': None}",7828
143,2019/05/08 22:00:00,2019-05-08T21:00:00,"{'bid': 1280.64, 'ask': 1280.94, 'lastTraded': None}","{'bid': 1281.12, 'ask': 1281.42, 'lastTraded': None}","{'bid': 1281.74, 'ask': 1282.24, 'lastTraded': None}","{'bid': 1280.52, 'ask': 1280.94, 'lastTraded': None}",3367
144,2019/05/09 00:00:00,2019-05-08T23:00:00,"{'bid': 1281.13, 'ask': 1281.43, 'lastTraded': None}","{'bid': 1281.89, 'ask': 1282.19, 'lastTraded': None}","{'bid': 1282.73, 'ask': 1283.03, 'lastTraded': None}","{'bid': 1280.84, 'ask': 1281.14, 'lastTraded': None}",11485
145,2019/05/09 02:00:00,2019-05-09T01:00:00,"{'bid': 1281.88, 'ask': 1282.18, 'lastTraded': None}","{'bid': 1281.05, 'ask': 1281.35, 'lastTraded': None}","{'bid': 1282.27, 'ask': 1282.57, 'lastTraded': None}","{'bid': 1279.54, 'ask': 1279.84, 'lastTraded': None}",13735
146,2019/05/09 04:00:00,2019-05-09T03:00:00,"{'bid': 1281.04, 'ask': 1281.34, 'lastTraded': None}","{'bid': 1282.38, 'ask': 1282.68, 'lastTraded': None}","{'bid': 1282.39, 'ask': 1282.69, 'lastTraded': None}","{'bid': 1280.14, 'ask': 1280.44, 'lastTraded': None}",8130
147,2019/05/09 06:00:00,2019-05-09T05:00:00,"{'bid': 1282.39, 'ask': 1282.69, 'lastTraded': None}","{'bid': 1282.54, 'ask': 1282.84, 'lastTraded': None}","{'bid': 1283.68, 'ask': 1283.98, 'lastTraded': None}","{'bid': 1280.89, 'ask': 1281.19, 'lastTraded': None}",15776
148,2019/05/09 08:00:00,2019-05-09T07:00:00,"{'bid': 1282.55, 'ask': 1282.85, 'lastTraded': None}","{'bid': 1284.78, 'ask': 1285.08, 'lastTraded': None}","{'bid': 1285.52, 'ask': 1285.82, 'lastTraded': None}","{'bid': 1282.54, 'ask': 1282.84, 'lastTraded': None}",22052
149,2019/05/09 10:00:00,2019-05-09T09:00:00,"{'bid': 1284.77, 'ask': 1285.07, 'lastTraded': None}","{'bid': 1282.76, 'ask': 1283.06, 'lastTraded': None}","{'bid': 1284.98, 'ask': 1285.28, 'lastTraded': None}","{'bid': 1282.53, 'ask': 1282.83, 'lastTraded': None}",15078
150,2019/05/09 12:00:00,2019-05-09T11:00:00,"{'bid': 1282.74, 'ask': 1283.04, 'lastTraded': None}","{'bid': 1282.57, 'ask': 1282.87, 'lastTraded': None}","{'bid': 1283.62, 'ask': 1283.92, 'lastTraded': None}","{'bid': 1280.42, 'ask': 1280.72, 'lastTraded': None}",22119
151,2019/05/09 14:00:00,2019-05-09T13:00:00,"{'bid': 1282.56, 'ask': 1282.86, 'lastTraded': None}","{'bid': 1285.05, 'ask': 1285.35, 'lastTraded': None}","{'bid': 1288.15, 'ask': 1288.45, 'lastTraded': None}","{'bid': 1280.19, 'ask': 1280.49, 'lastTraded': None}",36101
152,2019/05/09 16:00:00,2019-05-09T15:00:00,"{'bid': 1285.06, 'ask': 1285.36, 'lastTraded': None}","{'bid': 1283.68, 'ask': 1283.98, 'lastTraded': None}","{'bid': 1286.17, 'ask': 1286.47, 'lastTraded': None}","{'bid': 1283.12, 'ask': 1283.42, 'lastTraded': None}",26359
153,2019/05/09 18:00:00,2019-05-09T17:00:00,"{'bid': 1283.69, 'ask': 1283.99, 'lastTraded': None}","{'bid': 1284.9, 'ask': 1285.2, 'lastTraded': None}","{'bid': 1285.52, 'ask': 1285.82, 'lastTraded': None}","{'bid': 1283.25, 'ask': 1283.55, 'lastTraded': None}",17613
154,2019/05/09 20:00:00,2019-05-09T19:00:00,"{'bid': 1284.91, 'ask': 1285.21, 'lastTraded': None}","{'bid': 1283.25, 'ask': 1284.36, 'lastTraded': None}","{'bid': 1285.11, 'ask': 1285.41, 'lastTraded': None}","{'bid': 1282.95, 'ask': 1283.59, 'lastTraded': None}",7902
155,2019/05/09 22:00:00,2019-05-09T21:00:00,"{'bid': 1284.2, 'ask': 1284.5, 'lastTraded': None}","{'bid': 1284.35, 'ask': 1284.65, 'lastTraded': None}","{'bid': 1284.66, 'ask': 1284.96, 'lastTraded': None}","{'bid': 1283.97, 'ask': 1284.38, 'lastTraded': None}",1650
156,2019/05/10 00:00:00,2019-05-09T23:00:00,"{'bid': 1284.34, 'ask': 1284.64, 'lastTraded': None}","{'bid': 1284.38, 'ask': 1284.68, 'lastTraded': None}","{'bid': 1285.14, 'ask': 1285.44, 'lastTraded': None}","{'bid': 1283.06, 'ask': 1283.36, 'lastTraded': None}",18682
157,2019/05/10 02:00:00,2019-05-10T01:00:00,"{'bid': 1284.39, 'ask': 1284.69, 'lastTraded': None}","{'bid': 1284.16, 'ask': 1284.46, 'lastTraded': None}","{'bid': 1285.4, 'ask': 1285.7, 'lastTraded': None}","{'bid': 1283.58, 'ask': 1283.88, 'lastTraded': None}",17486
158,2019/05/10 04:00:00,2019-05-10T03:00:00,"{'bid': 1284.17, 'ask': 1284.47, 'lastTraded': None}","{'bid': 1286.56, 'ask': 1286.86, 'lastTraded': None}","{'bid': 1286.61, 'ask': 1286.91, 'lastTraded': None}","{'bid': 1283.26, 'ask': 1283.56, 'lastTraded': None}",18488
159,2019/05/10 06:00:00,2019-05-10T05:00:00,"{'bid': 1286.57, 'ask': 1286.87, 'lastTraded': None}","{'bid': 1283.98, 'ask': 1284.28, 'lastTraded': None}","{'bid': 1286.86, 'ask': 1287.16, 'lastTraded': None}","{'bid': 1283.2, 'ask': 1283.5, 'lastTraded': None}",15784
160,2019/05/10 08:00:00,2019-05-10T07:00:00,"{'bid': 1283.99, 'ask': 1284.29, 'lastTraded': None}","{'bid': 1285.2, 'ask': 1285.5, 'lastTraded': None}","{'bid': 1285.83, 'ask': 1286.13, 'lastTraded': None}","{'bid': 1283.23, 'ask': 1283.53, 'lastTraded': None}",15997
161,2019/05/10 10:00:00,2019-05-10T09:00:00,"{'bid': 1285.19, 'ask': 1285.49, 'lastTraded': None}","{'bid': 1285.83, 'ask': 1286.13, 'lastTraded': None}","{'bid': 1285.99, 'ask': 1286.29, 'lastTraded': None}","{'bid': 1284.78, 'ask': 1285.08, 'lastTraded': None}",11646
162,2019/05/10 12:00:00,2019-05-10T11:00:00,"{'bid': 1285.86, 'ask': 1286.16, 'lastTraded': None}","{'bid': 1288.24, 'ask': 1288.54, 'lastTraded': None}","{'bid': 1288.68, 'ask': 1288.98, 'lastTraded': None}","{'bid': 1284.27, 'ask': 1284.57, 'lastTraded': None}",23926
163,2019/05/10 14:00:00,2019-05-10T13:00:00,"{'bid': 1288.25, 'ask': 1288.55, 'lastTraded': None}","{'bid': 1287.62, 'ask': 1287.92, 'lastTraded': None}","{'bid': 1289.33, 'ask': 1289.63, 'lastTraded': None}","{'bid': 1285.19, 'ask': 1285.49, 'lastTraded': None}",29641
164,2019/05/10 16:00:00,2019-05-10T15:00:00,"{'bid': 1287.58, 'ask': 1287.88, 'lastTraded': None}","{'bid': 1287.93, 'ask': 1288.23, 'lastTraded': None}","{'bid': 1289.34, 'ask': 1289.64, 'lastTraded': None}","{'bid': 1286.27, 'ask': 1286.57, 'lastTraded': None}",21814
165,2019/05/10 18:00:00,2019-05-10T17:00:00,"{'bid': 1287.9, 'ask': 1288.2, 'lastTraded': None}","{'bid': 1285.91, 'ask': 1286.21, 'lastTraded': None}","{'bid': 1288.22, 'ask': 1288.52, 'lastTraded': None}","{'bid': 1285.66, 'ask': 1285.96, 'lastTraded': None}",14651
166,2019/05/10 20:00:00,2019-05-10T19:00:00,"{'bid': 1285.92, 'ask': 1286.22, 'lastTraded': None}","{'bid': 1285.6, 'ask': 1286.5, 'lastTraded': None}","{'bid': 1286.55, 'ask': 1286.85, 'lastTraded': None}","{'bid': 1284.74, 'ask': 1285.23, 'lastTraded': None}",9090
167,2019/05/12 22:00:00,2019-05-12T21:00:00,"{'bid': 1285.6, 'ask': 1286.5, 'lastTraded': None}","{'bid': 1287.4, 'ask': 1287.7, 'lastTraded': None}","{'bid': 1287.94, 'ask': 1288.24, 'lastTraded': None}","{'bid': 1285.6, 'ask': 1286.5, 'lastTraded': None}",2963
