,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
0,2019/04/23 00:00:00,2019-04-22T23:00:00,"{'bid': 2909.05, 'ask': 2909.65, 'lastTraded': None}","{'bid': 2906.05, 'ask': 2906.65, 'lastTraded': None}","{'bid': 2910.3, 'ask': 2910.9, 'lastTraded': None}","{'bid': 2905.8, 'ask': 2906.4, 'lastTraded': None}",10035
1,2019/04/23 02:00:00,2019-04-23T01:00:00,"{'bid': 2906.3, 'ask': 2906.9, 'lastTraded': None}","{'bid': 2907.3, 'ask': 2907.9, 'lastTraded': None}","{'bid': 2908.3, 'ask': 2908.9, 'lastTraded': None}","{'bid': 2904.55, 'ask': 2905.15, 'lastTraded': None}",19535
2,2019/04/23 04:00:00,2019-04-23T03:00:00,"{'bid': 2907.55, 'ask': 2908.15, 'lastTraded': None}","{'bid': 2908.3, 'ask': 2908.9, 'lastTraded': None}","{'bid': 2908.55, 'ask': 2909.15, 'lastTraded': None}","{'bid': 2906.8, 'ask': 2907.4, 'lastTraded': None}",5016
3,2019/04/23 06:00:00,2019-04-23T05:00:00,"{'bid': 2908.55, 'ask': 2909.15, 'lastTraded': None}","{'bid': 2909.3, 'ask': 2909.9, 'lastTraded': None}","{'bid': 2910.8, 'ask': 2911.4, 'lastTraded': None}","{'bid': 2908.3, 'ask': 2908.9, 'lastTraded': None}",10021
4,2019/04/23 08:00:00,2019-04-23T07:00:00,"{'bid': 2909.05, 'ask': 2909.65, 'lastTraded': None}","{'bid': 2907.8, 'ask': 2908.4, 'lastTraded': None}","{'bid': 2909.3, 'ask': 2909.9, 'lastTraded': None}","{'bid': 2905.55, 'ask': 2906.15, 'lastTraded': None}",19934
5,2019/04/23 10:00:00,2019-04-23T09:00:00,"{'bid': 2907.55, 'ask': 2908.15, 'lastTraded': None}","{'bid': 2906.55, 'ask': 2907.15, 'lastTraded': None}","{'bid': 2907.55, 'ask': 2908.15, 'lastTraded': None}","{'bid': 2905.55, 'ask': 2906.15, 'lastTraded': None}",13188
6,2019/04/23 12:00:00,2019-04-23T11:00:00,"{'bid': 2906.67, 'ask': 2907.27, 'lastTraded': None}","{'bid': 2910.05, 'ask': 2910.65, 'lastTraded': None}","{'bid': 2913.05, 'ask': 2913.65, 'lastTraded': None}","{'bid': 2906.55, 'ask': 2907.15, 'lastTraded': None}",44985
7,2019/04/23 14:00:00,2019-04-23T13:00:00,"{'bid': 2910.3, 'ask': 2910.9, 'lastTraded': None}","{'bid': 2920.6, 'ask': 2921.0, 'lastTraded': None}","{'bid': 2921.1, 'ask': 2921.5, 'lastTraded': None}","{'bid': 2908.9, 'ask': 2909.3, 'lastTraded': None}",319591
8,2019/04/23 16:00:00,2019-04-23T15:00:00,"{'bid': 2920.85, 'ask': 2921.25, 'lastTraded': None}","{'bid': 2933.35, 'ask': 2933.75, 'lastTraded': None}","{'bid': 2936.35, 'ask': 2936.75, 'lastTraded': None}","{'bid': 2920.6, 'ask': 2921.0, 'lastTraded': None}",323331
9,2019/04/23 18:00:00,2019-04-23T17:00:00,"{'bid': 2933.6, 'ask': 2934.0, 'lastTraded': None}","{'bid': 2933.91, 'ask': 2934.31, 'lastTraded': None}","{'bid': 2934.66, 'ask': 2935.06, 'lastTraded': None}","{'bid': 2931.16, 'ask': 2931.56, 'lastTraded': None}",160932
10,2019/04/23 20:00:00,2019-04-23T19:00:00,"{'bid': 2933.66, 'ask': 2934.06, 'lastTraded': None}","{'bid': 2933.58, 'ask': 2935.08, 'lastTraded': None}","{'bid': 2936.18, 'ask': 2936.78, 'lastTraded': None}","{'bid': 2930.41, 'ask': 2930.81, 'lastTraded': None}",221846
11,2019/04/23 22:00:00,2019-04-23T21:00:00,"{'bid': 2933.91, 'ask': 2935.41, 'lastTraded': None}","{'bid': 2934.81, 'ask': 2935.41, 'lastTraded': None}","{'bid': 2935.06, 'ask': 2935.66, 'lastTraded': None}","{'bid': 2933.27, 'ask': 2934.16, 'lastTraded': None}",3511
12,2019/04/24 00:00:00,2019-04-23T23:00:00,"{'bid': 2935.06, 'ask': 2935.66, 'lastTraded': None}","{'bid': 2935.31, 'ask': 2935.91, 'lastTraded': None}","{'bid': 2935.81, 'ask': 2936.41, 'lastTraded': None}","{'bid': 2934.56, 'ask': 2935.16, 'lastTraded': None}",9531
13,2019/04/24 02:00:00,2019-04-24T01:00:00,"{'bid': 2935.06, 'ask': 2935.66, 'lastTraded': None}","{'bid': 2932.56, 'ask': 2933.16, 'lastTraded': None}","{'bid': 2935.81, 'ask': 2936.41, 'lastTraded': None}","{'bid': 2932.06, 'ask': 2932.66, 'lastTraded': None}",17647
14,2019/04/24 04:00:00,2019-04-24T03:00:00,"{'bid': 2932.31, 'ask': 2932.91, 'lastTraded': None}","{'bid': 2930.31, 'ask': 2930.91, 'lastTraded': None}","{'bid': 2933.06, 'ask': 2933.66, 'lastTraded': None}","{'bid': 2928.56, 'ask': 2929.16, 'lastTraded': None}",12152
15,2019/04/24 06:00:00,2019-04-24T05:00:00,"{'bid': 2930.56, 'ask': 2931.16, 'lastTraded': None}","{'bid': 2931.06, 'ask': 2931.66, 'lastTraded': None}","{'bid': 2931.81, 'ask': 2932.41, 'lastTraded': None}","{'bid': 2929.81, 'ask': 2930.41, 'lastTraded': None}",9975
16,2019/04/24 08:00:00,2019-04-24T07:00:00,"{'bid': 2931.31, 'ask': 2931.91, 'lastTraded': None}","{'bid': 2931.56, 'ask': 2932.16, 'lastTraded': None}","{'bid': 2931.81, 'ask': 2932.41, 'lastTraded': None}","{'bid': 2928.06, 'ask': 2928.66, 'lastTraded': None}",25979
17,2019/04/24 10:00:00,2019-04-24T09:00:00,"{'bid': 2931.31, 'ask': 2931.91, 'lastTraded': None}","{'bid': 2934.06, 'ask': 2934.66, 'lastTraded': None}","{'bid': 2935.56, 'ask': 2936.16, 'lastTraded': None}","{'bid': 2931.31, 'ask': 2931.91, 'lastTraded': None}",25223
18,2019/04/24 12:00:00,2019-04-24T11:00:00,"{'bid': 2933.81, 'ask': 2934.41, 'lastTraded': None}","{'bid': 2934.06, 'ask': 2934.66, 'lastTraded': None}","{'bid': 2935.81, 'ask': 2936.41, 'lastTraded': None}","{'bid': 2932.56, 'ask': 2933.16, 'lastTraded': None}",33560
19,2019/04/24 14:00:00,2019-04-24T13:00:00,"{'bid': 2933.81, 'ask': 2934.41, 'lastTraded': None}","{'bid': 2935.51, 'ask': 2935.91, 'lastTraded': None}","{'bid': 2935.51, 'ask': 2935.91, 'lastTraded': None}","{'bid': 2927.66, 'ask': 2928.06, 'lastTraded': None}",359429
20,2019/04/24 16:00:00,2019-04-24T15:00:00,"{'bid': 2935.76, 'ask': 2936.16, 'lastTraded': None}","{'bid': 2928.76, 'ask': 2929.16, 'lastTraded': None}","{'bid': 2936.26, 'ask': 2936.66, 'lastTraded': None}","{'bid': 2928.26, 'ask': 2928.66, 'lastTraded': None}",157331
21,2019/04/24 18:00:00,2019-04-24T17:00:00,"{'bid': 2928.51, 'ask': 2928.91, 'lastTraded': None}","{'bid': 2932.38, 'ask': 2932.78, 'lastTraded': None}","{'bid': 2932.88, 'ask': 2933.28, 'lastTraded': None}","{'bid': 2925.51, 'ask': 2925.91, 'lastTraded': None}",148249
22,2019/04/24 20:00:00,2019-04-24T19:00:00,"{'bid': 2932.63, 'ask': 2933.03, 'lastTraded': None}","{'bid': 2924.51, 'ask': 2926.01, 'lastTraded': None}","{'bid': 2933.88, 'ask': 2934.28, 'lastTraded': None}","{'bid': 2924.51, 'ask': 2925.21, 'lastTraded': None}",260926
23,2019/04/24 22:00:00,2019-04-24T21:00:00,"{'bid': 2924.7, 'ask': 2926.2, 'lastTraded': None}","{'bid': 2928.74, 'ask': 2929.34, 'lastTraded': None}","{'bid': 2929.24, 'ask': 2929.84, 'lastTraded': None}","{'bid': 2924.55, 'ask': 2926.05, 'lastTraded': None}",5162
24,2019/04/25 00:00:00,2019-04-24T23:00:00,"{'bid': 2928.86, 'ask': 2929.46, 'lastTraded': None}","{'bid': 2928.74, 'ask': 2929.34, 'lastTraded': None}","{'bid': 2930.49, 'ask': 2931.09, 'lastTraded': None}","{'bid': 2927.74, 'ask': 2928.34, 'lastTraded': None}",9415
25,2019/04/25 02:00:00,2019-04-25T01:00:00,"{'bid': 2928.49, 'ask': 2929.09, 'lastTraded': None}","{'bid': 2930.74, 'ask': 2931.34, 'lastTraded': None}","{'bid': 2931.49, 'ask': 2932.09, 'lastTraded': None}","{'bid': 2927.99, 'ask': 2928.59, 'lastTraded': None}",12609
26,2019/04/25 04:00:00,2019-04-25T03:00:00,"{'bid': 2930.49, 'ask': 2931.09, 'lastTraded': None}","{'bid': 2930.74, 'ask': 2931.34, 'lastTraded': None}","{'bid': 2930.99, 'ask': 2931.59, 'lastTraded': None}","{'bid': 2929.99, 'ask': 2930.59, 'lastTraded': None}",7749
27,2019/04/25 06:00:00,2019-04-25T05:00:00,"{'bid': 2930.49, 'ask': 2931.09, 'lastTraded': None}","{'bid': 2929.24, 'ask': 2929.84, 'lastTraded': None}","{'bid': 2932.49, 'ask': 2933.09, 'lastTraded': None}","{'bid': 2928.99, 'ask': 2929.59, 'lastTraded': None}",11130
28,2019/04/25 08:00:00,2019-04-25T07:00:00,"{'bid': 2929.36, 'ask': 2929.96, 'lastTraded': None}","{'bid': 2928.49, 'ask': 2929.09, 'lastTraded': None}","{'bid': 2929.49, 'ask': 2930.09, 'lastTraded': None}","{'bid': 2924.99, 'ask': 2925.59, 'lastTraded': None}",31691
29,2019/04/25 10:00:00,2019-04-25T09:00:00,"{'bid': 2928.74, 'ask': 2929.34, 'lastTraded': None}","{'bid': 2926.74, 'ask': 2927.34, 'lastTraded': None}","{'bid': 2929.74, 'ask': 2930.34, 'lastTraded': None}","{'bid': 2924.24, 'ask': 2924.84, 'lastTraded': None}",28410
30,2019/04/25 12:00:00,2019-04-25T11:00:00,"{'bid': 2926.99, 'ask': 2927.59, 'lastTraded': None}","{'bid': 2928.99, 'ask': 2929.59, 'lastTraded': None}","{'bid': 2931.74, 'ask': 2932.34, 'lastTraded': None}","{'bid': 2926.99, 'ask': 2927.59, 'lastTraded': None}",41757
31,2019/04/25 14:00:00,2019-04-25T13:00:00,"{'bid': 2929.24, 'ask': 2929.84, 'lastTraded': None}","{'bid': 2921.97, 'ask': 2922.37, 'lastTraded': None}","{'bid': 2929.24, 'ask': 2929.84, 'lastTraded': None}","{'bid': 2912.09, 'ask': 2912.49, 'lastTraded': None}",529931
32,2019/04/25 16:00:00,2019-04-25T15:00:00,"{'bid': 2922.22, 'ask': 2922.62, 'lastTraded': None}","{'bid': 2929.27, 'ask': 2929.67, 'lastTraded': None}","{'bid': 2932.97, 'ask': 2933.37, 'lastTraded': None}","{'bid': 2920.72, 'ask': 2921.12, 'lastTraded': None}",320596
33,2019/04/25 18:00:00,2019-04-25T17:00:00,"{'bid': 2929.52, 'ask': 2929.92, 'lastTraded': None}","{'bid': 2932.02, 'ask': 2932.42, 'lastTraded': None}","{'bid': 2932.77, 'ask': 2933.17, 'lastTraded': None}","{'bid': 2928.02, 'ask': 2928.42, 'lastTraded': None}",132149
34,2019/04/25 20:00:00,2019-04-25T19:00:00,"{'bid': 2931.77, 'ask': 2932.17, 'lastTraded': None}","{'bid': 2921.08, 'ask': 2922.58, 'lastTraded': None}","{'bid': 2932.8, 'ask': 2933.2, 'lastTraded': None}","{'bid': 2920.98, 'ask': 2921.58, 'lastTraded': None}",220732
35,2019/04/25 22:00:00,2019-04-25T21:00:00,"{'bid': 2921.19, 'ask': 2922.69, 'lastTraded': None}","{'bid': 2921.86, 'ask': 2922.46, 'lastTraded': None}","{'bid': 2924.11, 'ask': 2924.71, 'lastTraded': None}","{'bid': 2918.38, 'ask': 2919.88, 'lastTraded': None}",6728
36,2019/04/26 00:00:00,2019-04-25T23:00:00,"{'bid': 2922.11, 'ask': 2922.71, 'lastTraded': None}","{'bid': 2916.86, 'ask': 2917.46, 'lastTraded': None}","{'bid': 2923.11, 'ask': 2923.71, 'lastTraded': None}","{'bid': 2916.11, 'ask': 2916.71, 'lastTraded': None}",21753
37,2019/04/26 02:00:00,2019-04-26T01:00:00,"{'bid': 2916.73, 'ask': 2917.33, 'lastTraded': None}","{'bid': 2920.61, 'ask': 2921.21, 'lastTraded': None}","{'bid': 2922.36, 'ask': 2922.96, 'lastTraded': None}","{'bid': 2915.11, 'ask': 2915.71, 'lastTraded': None}",19303
38,2019/04/26 04:00:00,2019-04-26T03:00:00,"{'bid': 2920.86, 'ask': 2921.46, 'lastTraded': None}","{'bid': 2921.61, 'ask': 2922.21, 'lastTraded': None}","{'bid': 2921.61, 'ask': 2922.21, 'lastTraded': None}","{'bid': 2919.86, 'ask': 2920.46, 'lastTraded': None}",6006
39,2019/04/26 06:00:00,2019-04-26T05:00:00,"{'bid': 2921.86, 'ask': 2922.46, 'lastTraded': None}","{'bid': 2921.61, 'ask': 2922.21, 'lastTraded': None}","{'bid': 2923.86, 'ask': 2924.46, 'lastTraded': None}","{'bid': 2920.36, 'ask': 2920.96, 'lastTraded': None}",15047
40,2019/04/26 08:00:00,2019-04-26T07:00:00,"{'bid': 2921.36, 'ask': 2921.96, 'lastTraded': None}","{'bid': 2920.11, 'ask': 2920.71, 'lastTraded': None}","{'bid': 2922.11, 'ask': 2922.71, 'lastTraded': None}","{'bid': 2918.11, 'ask': 2918.71, 'lastTraded': None}",26093
41,2019/04/26 10:00:00,2019-04-26T09:00:00,"{'bid': 2920.36, 'ask': 2920.96, 'lastTraded': None}","{'bid': 2922.86, 'ask': 2923.46, 'lastTraded': None}","{'bid': 2924.11, 'ask': 2924.71, 'lastTraded': None}","{'bid': 2919.11, 'ask': 2919.71, 'lastTraded': None}",20392
42,2019/04/26 12:00:00,2019-04-26T11:00:00,"{'bid': 2923.11, 'ask': 2923.71, 'lastTraded': None}","{'bid': 2926.36, 'ask': 2926.96, 'lastTraded': None}","{'bid': 2929.61, 'ask': 2930.21, 'lastTraded': None}","{'bid': 2918.11, 'ask': 2918.71, 'lastTraded': None}",72849
43,2019/04/26 14:00:00,2019-04-26T13:00:00,"{'bid': 2926.61, 'ask': 2927.21, 'lastTraded': None}","{'bid': 2925.38, 'ask': 2925.78, 'lastTraded': None}","{'bid': 2930.36, 'ask': 2930.96, 'lastTraded': None}","{'bid': 2917.21, 'ask': 2917.61, 'lastTraded': None}",429446
44,2019/04/26 16:00:00,2019-04-26T15:00:00,"{'bid': 2925.63, 'ask': 2926.03, 'lastTraded': None}","{'bid': 2929.86, 'ask': 2930.26, 'lastTraded': None}","{'bid': 2932.38, 'ask': 2932.78, 'lastTraded': None}","{'bid': 2923.38, 'ask': 2923.78, 'lastTraded': None}",194332
45,2019/04/26 18:00:00,2019-04-26T17:00:00,"{'bid': 2929.61, 'ask': 2930.01, 'lastTraded': None}","{'bid': 2931.36, 'ask': 2931.76, 'lastTraded': None}","{'bid': 2931.86, 'ask': 2932.26, 'lastTraded': None}","{'bid': 2926.36, 'ask': 2926.76, 'lastTraded': None}",124404
46,2019/04/26 20:00:00,2019-04-26T19:00:00,"{'bid': 2931.61, 'ask': 2932.01, 'lastTraded': None}","{'bid': 2936.15, 'ask': 2937.65, 'lastTraded': None}","{'bid': 2940.11, 'ask': 2940.89, 'lastTraded': None}","{'bid': 2931.36, 'ask': 2931.76, 'lastTraded': None}",268368
47,2019/04/26 22:00:00,2019-04-26T21:00:00,"{'bid': 2936.16, 'ask': 2937.66, 'lastTraded': None}","{'bid': 2936.16, 'ask': 2937.66, 'lastTraded': None}","{'bid': 2936.16, 'ask': 2937.66, 'lastTraded': None}","{'bid': 2936.16, 'ask': 2937.66, 'lastTraded': None}",0
48,2019/04/28 22:00:00,2019-04-28T21:00:00,"{'bid': 2937.45, 'ask': 2938.05, 'lastTraded': None}","{'bid': 2938.58, 'ask': 2939.18, 'lastTraded': None}","{'bid': 2939.58, 'ask': 2940.18, 'lastTraded': None}","{'bid': 2937.08, 'ask': 2937.68, 'lastTraded': None}",5389
49,2019/04/29 00:00:00,2019-04-28T23:00:00,"{'bid': 2938.7, 'ask': 2939.3, 'lastTraded': None}","{'bid': 2938.58, 'ask': 2939.18, 'lastTraded': None}","{'bid': 2939.83, 'ask': 2940.43, 'lastTraded': None}","{'bid': 2937.58, 'ask': 2938.18, 'lastTraded': None}",8590
50,2019/04/29 02:00:00,2019-04-29T01:00:00,"{'bid': 2938.83, 'ask': 2939.43, 'lastTraded': None}","{'bid': 2939.83, 'ask': 2940.43, 'lastTraded': None}","{'bid': 2940.33, 'ask': 2940.93, 'lastTraded': None}","{'bid': 2938.08, 'ask': 2938.68, 'lastTraded': None}",8845
51,2019/04/29 04:00:00,2019-04-29T03:00:00,"{'bid': 2940.08, 'ask': 2940.68, 'lastTraded': None}","{'bid': 2939.83, 'ask': 2940.43, 'lastTraded': None}","{'bid': 2940.33, 'ask': 2940.93, 'lastTraded': None}","{'bid': 2939.08, 'ask': 2939.68, 'lastTraded': None}",4751
52,2019/04/29 06:00:00,2019-04-29T05:00:00,"{'bid': 2940.08, 'ask': 2940.68, 'lastTraded': None}","{'bid': 2939.33, 'ask': 2939.93, 'lastTraded': None}","{'bid': 2941.83, 'ask': 2942.43, 'lastTraded': None}","{'bid': 2939.33, 'ask': 2939.93, 'lastTraded': None}",10586
53,2019/04/29 08:00:00,2019-04-29T07:00:00,"{'bid': 2939.58, 'ask': 2940.18, 'lastTraded': None}","{'bid': 2941.2, 'ask': 2941.8, 'lastTraded': None}","{'bid': 2944.08, 'ask': 2944.68, 'lastTraded': None}","{'bid': 2938.58, 'ask': 2939.18, 'lastTraded': None}",24710
54,2019/04/29 10:00:00,2019-04-29T09:00:00,"{'bid': 2941.33, 'ask': 2941.93, 'lastTraded': None}","{'bid': 2936.33, 'ask': 2936.93, 'lastTraded': None}","{'bid': 2941.58, 'ask': 2942.18, 'lastTraded': None}","{'bid': 2936.08, 'ask': 2936.68, 'lastTraded': None}",21897
55,2019/04/29 12:00:00,2019-04-29T11:00:00,"{'bid': 2936.08, 'ask': 2936.68, 'lastTraded': None}","{'bid': 2939.08, 'ask': 2939.68, 'lastTraded': None}","{'bid': 2939.33, 'ask': 2939.93, 'lastTraded': None}","{'bid': 2935.33, 'ask': 2935.93, 'lastTraded': None}",27475
56,2019/04/29 14:00:00,2019-04-29T13:00:00,"{'bid': 2938.83, 'ask': 2939.43, 'lastTraded': None}","{'bid': 2943.93, 'ask': 2944.33, 'lastTraded': None}","{'bid': 2945.93, 'ask': 2946.33, 'lastTraded': None}","{'bid': 2938.33, 'ask': 2938.93, 'lastTraded': None}",333237
57,2019/04/29 16:00:00,2019-04-29T15:00:00,"{'bid': 2943.68, 'ask': 2944.08, 'lastTraded': None}","{'bid': 2947.29, 'ask': 2947.69, 'lastTraded': None}","{'bid': 2947.79, 'ask': 2948.19, 'lastTraded': None}","{'bid': 2941.93, 'ask': 2942.33, 'lastTraded': None}",150669
58,2019/04/29 18:00:00,2019-04-29T17:00:00,"{'bid': 2947.54, 'ask': 2947.94, 'lastTraded': None}","{'bid': 2946.79, 'ask': 2947.19, 'lastTraded': None}","{'bid': 2949.29, 'ask': 2949.69, 'lastTraded': None}","{'bid': 2945.54, 'ask': 2945.94, 'lastTraded': None}",122045
59,2019/04/29 20:00:00,2019-04-29T19:00:00,"{'bid': 2947.04, 'ask': 2947.44, 'lastTraded': None}","{'bid': 2940.18, 'ask': 2941.68, 'lastTraded': None}","{'bid': 2947.54, 'ask': 2947.94, 'lastTraded': None}","{'bid': 2938.3, 'ask': 2939.8, 'lastTraded': None}",189404
60,2019/04/29 22:00:00,2019-04-29T21:00:00,"{'bid': 2940.1, 'ask': 2941.6, 'lastTraded': None}","{'bid': 2940.1, 'ask': 2940.7, 'lastTraded': None}","{'bid': 2940.97, 'ask': 2941.64, 'lastTraded': None}","{'bid': 2939.35, 'ask': 2939.95, 'lastTraded': None}",4665
61,2019/04/30 00:00:00,2019-04-29T23:00:00,"{'bid': 2939.85, 'ask': 2940.45, 'lastTraded': None}","{'bid': 2938.85, 'ask': 2939.45, 'lastTraded': None}","{'bid': 2940.1, 'ask': 2940.7, 'lastTraded': None}","{'bid': 2937.6, 'ask': 2938.2, 'lastTraded': None}",8519
62,2019/04/30 02:00:00,2019-04-30T01:00:00,"{'bid': 2939.1, 'ask': 2939.7, 'lastTraded': None}","{'bid': 2938.1, 'ask': 2938.7, 'lastTraded': None}","{'bid': 2939.1, 'ask': 2939.7, 'lastTraded': None}","{'bid': 2933.85, 'ask': 2934.45, 'lastTraded': None}",32301
63,2019/04/30 04:00:00,2019-04-30T03:00:00,"{'bid': 2938.35, 'ask': 2938.95, 'lastTraded': None}","{'bid': 2937.1, 'ask': 2937.7, 'lastTraded': None}","{'bid': 2938.6, 'ask': 2939.2, 'lastTraded': None}","{'bid': 2936.85, 'ask': 2937.45, 'lastTraded': None}",5271
64,2019/04/30 06:00:00,2019-04-30T05:00:00,"{'bid': 2936.85, 'ask': 2937.45, 'lastTraded': None}","{'bid': 2938.6, 'ask': 2939.2, 'lastTraded': None}","{'bid': 2938.85, 'ask': 2939.45, 'lastTraded': None}","{'bid': 2936.85, 'ask': 2937.45, 'lastTraded': None}",10631
65,2019/04/30 08:00:00,2019-04-30T07:00:00,"{'bid': 2938.85, 'ask': 2939.45, 'lastTraded': None}","{'bid': 2939.1, 'ask': 2939.7, 'lastTraded': None}","{'bid': 2939.6, 'ask': 2940.2, 'lastTraded': None}","{'bid': 2936.47, 'ask': 2937.07, 'lastTraded': None}",24486
66,2019/04/30 10:00:00,2019-04-30T09:00:00,"{'bid': 2939.35, 'ask': 2939.95, 'lastTraded': None}","{'bid': 2940.85, 'ask': 2941.45, 'lastTraded': None}","{'bid': 2941.35, 'ask': 2941.95, 'lastTraded': None}","{'bid': 2938.6, 'ask': 2939.2, 'lastTraded': None}",17926
67,2019/04/30 12:00:00,2019-04-30T11:00:00,"{'bid': 2941.1, 'ask': 2941.7, 'lastTraded': None}","{'bid': 2938.1, 'ask': 2938.7, 'lastTraded': None}","{'bid': 2943.1, 'ask': 2943.7, 'lastTraded': None}","{'bid': 2936.85, 'ask': 2937.45, 'lastTraded': None}",48016
68,2019/04/30 14:00:00,2019-04-30T13:00:00,"{'bid': 2937.85, 'ask': 2938.45, 'lastTraded': None}","{'bid': 2933.12, 'ask': 2933.52, 'lastTraded': None}","{'bid': 2939.6, 'ask': 2940.2, 'lastTraded': None}","{'bid': 2933.12, 'ask': 2933.52, 'lastTraded': None}",343645
69,2019/04/30 16:00:00,2019-04-30T15:00:00,"{'bid': 2932.87, 'ask': 2933.27, 'lastTraded': None}","{'bid': 2937.48, 'ask': 2937.88, 'lastTraded': None}","{'bid': 2938.73, 'ask': 2939.13, 'lastTraded': None}","{'bid': 2924.12, 'ask': 2924.52, 'lastTraded': None}",350385
70,2019/04/30 18:00:00,2019-04-30T17:00:00,"{'bid': 2937.73, 'ask': 2938.13, 'lastTraded': None}","{'bid': 2942.73, 'ask': 2943.13, 'lastTraded': None}","{'bid': 2944.73, 'ask': 2945.13, 'lastTraded': None}","{'bid': 2936.98, 'ask': 2937.38, 'lastTraded': None}",202176
71,2019/04/30 20:00:00,2019-04-30T19:00:00,"{'bid': 2942.98, 'ask': 2943.38, 'lastTraded': None}","{'bid': 2952.12, 'ask': 2953.62, 'lastTraded': None}","{'bid': 2953.98, 'ask': 2954.58, 'lastTraded': None}","{'bid': 2941.23, 'ask': 2941.63, 'lastTraded': None}",388026
72,2019/04/30 22:00:00,2019-04-30T21:00:00,"{'bid': 2952.29, 'ask': 2953.79, 'lastTraded': None}","{'bid': 2951.11, 'ask': 2951.71, 'lastTraded': None}","{'bid': 2952.98, 'ask': 2954.09, 'lastTraded': None}","{'bid': 2949.06, 'ask': 2950.56, 'lastTraded': None}",5913
73,2019/05/01 00:00:00,2019-04-30T23:00:00,"{'bid': 2950.86, 'ask': 2951.46, 'lastTraded': None}","{'bid': 2954.11, 'ask': 2954.71, 'lastTraded': None}","{'bid': 2954.11, 'ask': 2954.71, 'lastTraded': None}","{'bid': 2950.11, 'ask': 2950.71, 'lastTraded': None}",9386
74,2019/05/01 02:00:00,2019-05-01T01:00:00,"{'bid': 2953.98, 'ask': 2954.58, 'lastTraded': None}","{'bid': 2957.61, 'ask': 2958.21, 'lastTraded': None}","{'bid': 2958.11, 'ask': 2958.71, 'lastTraded': None}","{'bid': 2952.86, 'ask': 2953.46, 'lastTraded': None}",13897
75,2019/05/01 04:00:00,2019-05-01T03:00:00,"{'bid': 2957.86, 'ask': 2958.46, 'lastTraded': None}","{'bid': 2956.61, 'ask': 2957.21, 'lastTraded': None}","{'bid': 2958.61, 'ask': 2959.21, 'lastTraded': None}","{'bid': 2956.61, 'ask': 2957.21, 'lastTraded': None}",5150
76,2019/05/01 06:00:00,2019-05-01T05:00:00,"{'bid': 2956.73, 'ask': 2957.33, 'lastTraded': None}","{'bid': 2956.36, 'ask': 2956.96, 'lastTraded': None}","{'bid': 2957.36, 'ask': 2957.96, 'lastTraded': None}","{'bid': 2956.36, 'ask': 2956.96, 'lastTraded': None}",3722
77,2019/05/01 08:00:00,2019-05-01T07:00:00,"{'bid': 2956.11, 'ask': 2956.71, 'lastTraded': None}","{'bid': 2956.61, 'ask': 2957.21, 'lastTraded': None}","{'bid': 2957.86, 'ask': 2958.46, 'lastTraded': None}","{'bid': 2955.61, 'ask': 2956.21, 'lastTraded': None}",12457
78,2019/05/01 10:00:00,2019-05-01T09:00:00,"{'bid': 2956.86, 'ask': 2957.46, 'lastTraded': None}","{'bid': 2953.61, 'ask': 2954.21, 'lastTraded': None}","{'bid': 2956.86, 'ask': 2957.46, 'lastTraded': None}","{'bid': 2953.36, 'ask': 2953.96, 'lastTraded': None}",12274
79,2019/05/01 12:00:00,2019-05-01T11:00:00,"{'bid': 2953.36, 'ask': 2953.96, 'lastTraded': None}","{'bid': 2953.61, 'ask': 2954.21, 'lastTraded': None}","{'bid': 2956.36, 'ask': 2956.96, 'lastTraded': None}","{'bid': 2952.61, 'ask': 2953.21, 'lastTraded': None}",30245
80,2019/05/01 14:00:00,2019-05-01T13:00:00,"{'bid': 2953.36, 'ask': 2953.96, 'lastTraded': None}","{'bid': 2947.85, 'ask': 2948.25, 'lastTraded': None}","{'bid': 2953.36, 'ask': 2953.96, 'lastTraded': None}","{'bid': 2944.83, 'ask': 2945.23, 'lastTraded': None}",261151
81,2019/05/01 16:00:00,2019-05-01T15:00:00,"{'bid': 2947.6, 'ask': 2948.0, 'lastTraded': None}","{'bid': 2945.15, 'ask': 2945.55, 'lastTraded': None}","{'bid': 2953.85, 'ask': 2954.25, 'lastTraded': None}","{'bid': 2941.65, 'ask': 2942.05, 'lastTraded': None}",250627
82,2019/05/01 18:00:00,2019-05-01T17:00:00,"{'bid': 2946.65, 'ask': 2947.05, 'lastTraded': None}","{'bid': 2942.65, 'ask': 2943.05, 'lastTraded': None}","{'bid': 2954.15, 'ask': 2954.55, 'lastTraded': None}","{'bid': 2937.4, 'ask': 2937.8, 'lastTraded': None}",385730
83,2019/05/01 20:00:00,2019-05-01T19:00:00,"{'bid': 2942.4, 'ask': 2942.8, 'lastTraded': None}","{'bid': 2914.6, 'ask': 2916.1, 'lastTraded': None}","{'bid': 2944.54, 'ask': 2944.94, 'lastTraded': None}","{'bid': 2913.94, 'ask': 2914.54, 'lastTraded': None}",462703
84,2019/05/01 22:00:00,2019-05-01T21:00:00,"{'bid': 2914.53, 'ask': 2916.03, 'lastTraded': None}","{'bid': 2917.57, 'ask': 2918.17, 'lastTraded': None}","{'bid': 2918.07, 'ask': 2918.67, 'lastTraded': None}","{'bid': 2912.83, 'ask': 2914.17, 'lastTraded': None}",12380
